airline,airline ID,source airport,_from,destination airport,_to,codeshare,stops,equipment
3M,20710,FLL,airports/3533,GGT,airports/1941,,0,SF3
3M,20710,FLL,airports/3533,GHB,airports/1944,,0,SF3
3M,20710,FLL,airports/3533,MCO,airports/3878,,0,SF3
3M,20710,FLL,airports/3533,MHH,airports/1930,,0,SF3
3M,20710,FLL,airports/3533,TCB,airports/1934,,0,SF3
3M,20710,FLL,airports/3533,TPA,airports/3646,,0,SF3
3M,20710,FPO,airports/1948,FLL,airports/3533,,0,SF3
3M,20710,GGT,airports/1941,FLL,airports/3533,,0,SF3
3M,20710,GGT,airports/1941,GHB,airports/1944,,0,SF3
3M,20710,GHB,airports/1944,FLL,airports/3533,,0,SF3
3M,20710,GLH,airports/6130,TUP,airports/5773,,0,SF3
3M,20710,GNV,airports/3472,MCO,airports/3878,,0,SF3
3M,20710,GNV,airports/3472,TPA,airports/3646,,0,SF3
3M,20710,JAX,airports/3712,MHH,airports/1930,,0,SF3
3M,20710,JAX,airports/3712,TPA,airports/3646,,0,SF3
3M,20710,LWB,airports/6958,ATL,airports/3682,,0,SF3
3M,20710,MCN,airports/3754,ATL,airports/3682,,0,SF3
3M,20710,MCN,airports/3754,MCO,airports/3878,,0,SF3
3M,20710,MCO,airports/3878,FLL,airports/3533,,0,SF3
3M,20710,MCO,airports/3878,GNV,airports/3472,,0,SF3
3M,20710,MCO,airports/3878,MCN,airports/3754,,0,SF3
3M,20710,MCO,airports/3878,MHH,airports/1930,,0,SF3
3M,20710,MCO,airports/3878,PNS,airports/3564,,0,SF3
3M,20710,MCO,airports/3878,RSW,airports/3793,,0,SF3
3M,20710,MCO,airports/3878,TLH,airports/3698,,0,SF3
3M,20710,MEI,airports/4335,ATL,airports/3682,,0,SF3
3M,20710,MHH,airports/1930,FLL,airports/3533,,0,SF3
3M,20710,MHH,airports/1930,JAX,airports/3712,,0,SF3
3M,20710,MHH,airports/1930,MCO,airports/3878,,0,SF3
3M,20710,MHH,airports/1930,PBI,airports/3722,,0,SF3
3M,20710,MSL,airports/5756,ATL,airports/3682,,0,SF3
3M,20710,PBI,airports/3722,ELH,airports/1943,,0,SF3
3M,20710,PBI,airports/3722,MHH,airports/1930,,0,SF3
3M,20710,PBI,airports/3722,TPA,airports/3646,,0,SF3
3M,20710,PIB,airports/5759,ATL,airports/3682,,0,SF3 
3M,20710,PNS,airports/3564,MCO,airports/3878,,0,SF3
3M,20710,PNS,airports/3564,TPA,airports/3646,,0,SF3
3M,20710,RSW,airports/3793,EYW,airports/3875,,0,SF3
3M,20710,RSW,airports/3793,MCO,airports/3878,,0,SF3
3M,20710,TCB,airports/1934,FLL,airports/3533,,0,SF3
3M,20710,TLH,airports/3698,MCO,airports/3878,,0,SF3
3M,20710,TLH,airports/3698,TPA,airports/3646,,0,SF3
3M,20710,TPA,airports/3646,EYW,airports/3875,,0,SF3
3M,20710,TPA,airports/3646,FLL,airports/3533,,0,SF3
3M,20710,TPA,airports/3646,GNV,airports/3472,,0,SF3
3M,20710,TPA,airports/3646,JAX,airports/3712,,0,SF3
3M,20710,TPA,airports/3646,PBI,airports/3722,,0,SF3
3M,20710,TPA,airports/3646,PNS,airports/3564,,0,SF3
3M,20710,TPA,airports/3646,TLH,airports/3698,,0,SF3
3M,20710,TUP,airports/5773,ATL,airports/3682,,0,SF3 
3M,20710,TUP,airports/5773,GLH,airports/6130,,0,SF3
3O,9818,AMS,airports/580,NDR,airports/5673,,0,320
3O,9818,AMS,airports/580,TNG,airports/1080,,0,320
3O,9818,BCN,airports/1218,CMN,airports/1074,,0,320
3O,9818,BCN,airports/1218,NDR,airports/5673,,0,320
3O,9818,BCN,airports/1218,TNG,airports/1080,,0,320
3O,9818,BGY,airports/1525,CMN,airports/1074,,0,320
3O,9818,BLQ,airports/1538,CMN,airports/1074,,0,320
3O,9818,BRU,airports/302,CMN,airports/1074,,0,320
3O,9818,BRU,airports/302,NDR,airports/5673,,0,320
3O,9818,BRU,airports/302,TNG,airports/1080,,0,320
3O,9818,CGN,airports/344,NDR,airports/5673,,0,320
3O,9818,CMN,airports/1074,BCN,airports/1218,,0,320
3O,9818,CMN,airports/1074,BGY,airports/1525,,0,320
3O,9818,CMN,airports/1074,BLQ,airports/1538,,0,320
3O,9818,CMN,airports/1074,BRU,airports/302,,0,320
3O,9818,CMN,airports/1074,CUF,airports/1534,,0,320
3O,9818,CMN,airports/1074,LGW,airports/502,,0,320
3O,9818,CMN,airports/1074,LYS,airports/1335,,0,320
3O,9818,CMN,airports/1074,MPL,airports/1359,,0,320
3O,9818,CMN,airports/1074,SAW,airports/4317,,0,320
3O,9818,CMN,airports/1074,TLS,airports/1273,,0,320
3O,9818,CMN,airports/1074,TSF,airports/1539,,0,320
3O,9818,CUF,airports/1534,CMN,airports/1074,,0,320
3O,9818,FEZ,airports/1066,MPL,airports/1359,,0,320
3O,9818,LGW,airports/502,CMN,airports/1074,,0,320
3O,9818,LGW,airports/502,TNG,airports/1080,,0,320
3O,9818,LYS,airports/1335,CMN,airports/1074,,0,320
3O,9818,MPL,airports/1359,CMN,airports/1074,,0,320
3O,9818,MPL,airports/1359,FEZ,airports/1066,,0,320
3O,9818,MPL,airports/1359,NDR,airports/5673,,0,320
3O,9818,NDR,airports/5673,AMS,airports/580,,0,320
3O,9818,NDR,airports/5673,BCN,airports/1218,,0,320
3O,9818,NDR,airports/5673,BRU,airports/302,,0,320
3O,9818,NDR,airports/5673,CGN,airports/344,,0,320
3O,9818,NDR,airports/5673,MPL,airports/1359,,0,320
3O,9818,NDR,airports/5673,PMI,airports/3998,,0,320
3O,9818,PMI,airports/3998,NDR,airports/5673,,0,320
3O,9818,SAW,airports/4317,CMN,airports/1074,,0,320
3O,9818,TLS,airports/1273,CMN,airports/1074,,0,320
3O,9818,TNG,airports/1080,AMS,airports/580,,0,320
3O,9818,TNG,airports/1080,BCN,airports/1218,,0,320
3O,9818,TNG,airports/1080,BRU,airports/302,,0,320
3O,9818,TNG,airports/1080,LGW,airports/502,,0,320
3O,9818,TSF,airports/1539,CMN,airports/1074,,0,320
3P,5002,AUA,airports/2895,LSP,airports/2844,,0,SH6
3P,5002,AUA,airports/2895,MAR,airports/2848,,0,SH6
3P,5002,BON,airports/2896,CUR,airports/2897,,0,SH6
3P,5002,CUR,airports/2897,AUA,airports/2895,,0,SH6
3P,5002,LSP,airports/2844,AUA,airports/2895,,0,SH6
3P,5002,MAR,airports/2848,AUA,airports/2895,,0,SH6
3R,3545,ASF,airports/2966,DME,airports/4029,,0,SU9
3R,3545,ASF,airports/2966,LED,airports/2948,,0,SU9
3R,3545,BHK,airports/2980,DME,airports/4029,,0,734
3R,3545,DME,airports/4029,ASF,airports/2966,,0,SU9
3R,3545,DME,airports/4029,BHK,airports/2980,,0,734
3R,3545,DME,airports/4029,EGO,airports/6156,,0,SU9
3R,3545,DME,airports/4029,FEG,airports/6149,,0,734
3R,3545,DME,airports/4029,KSQ,airports/6153,,0,734
3R,3545,DME,airports/4029,NMA,airports/6150,,0,734
3R,3545,DME,airports/4029,NVI,airports/6485,,0,734
3R,3545,DME,airports/4029,SKD,airports/2981,,0,734
3R,3545,DME,airports/4029,TIV,airports/1743,,0,SU9 73G
3R,3545,EGO,airports/6156,DME,airports/4029,,0,SU9
3R,3545,FEG,airports/6149,DME,airports/4029,,0,734
3R,3545,KSQ,airports/6153,DME,airports/4029,,0,734
3R,3545,LED,airports/2948,ASF,airports/2966,,0,SU9
3R,3545,NMA,airports/6150,DME,airports/4029,,0,734
3R,3545,NVI,airports/6485,DME,airports/4029,,0,734
3R,3545,SKD,airports/2981,DME,airports/4029,,0,734
3R,3545,TIV,airports/1743,DME,airports/4029,,0,SU9 73G
3S,11741,ANU,airports/2874,PTP,airports/2881,,0,AT5
3S,11741,CAY,airports/2774,FDF,airports/2878,,0,320
3S,11741,CUR,airports/2897,SDQ,airports/1762,,0,AT5
3S,11741,DOM,airports/2877,PTP,airports/2881,,0,AT5
3S,11741,DOM,airports/2877,SXM,airports/2899,,0,AT5
3S,11741,FDF,airports/2878,CAY,airports/2774,,0,320
3S,11741,FDF,airports/2878,PTP,airports/2881,,0,AT5 320
3S,11741,FDF,airports/2878,SDQ,airports/1762,,0,AT5
3S,11741,FDF,airports/2878,SLU,airports/2893,,0,AT5
3S,11741,PTP,airports/2881,ANU,airports/2874,,0,AT5
3S,11741,PTP,airports/2881,DOM,airports/2877,,0,AT5
3S,11741,PTP,airports/2881,FDF,airports/2878,,0,AT5 320
3S,11741,PTP,airports/2881,SBH,airports/6460,,0,DHT
3S,11741,PTP,airports/2881,SDQ,airports/1762,,0,AT5
3S,11741,PTP,airports/2881,SFG,airports/2879,,0,AT5
3S,11741,PTP,airports/2881,SXM,airports/2899,,0,AT5
3S,11741,SBH,airports/6460,PTP,airports/2881,,0,DHT
3S,11741,SDQ,airports/1762,PTP,airports/2881,,0,AT5
3S,11741,SDQ,airports/1762,SXM,airports/2899,,0,AT5
3S,11741,SFG,airports/2879,PTP,airports/2881,,0,AT5
3S,11741,SLU,airports/2893,FDF,airports/2878,,0,AT5
3S,11741,SXM,airports/2899,DOM,airports/2877,,0,AT5
3S,11741,SXM,airports/2899,PTP,airports/2881,,0,AT5
3S,11741,SXM,airports/2899,SDQ,airports/1762,,0,AT5
3U,4608,BHY,airports/6351,XIY,airports/3379,,0,321
3U,4608,CAN,airports/3370,CKG,airports/3393,,0,321 320
3U,4608,CAN,airports/3370,CTU,airports/3395,,0,321 320 330
3U,4608,CAN,airports/3370,SPN,airports/2244,,0,330
3U,4608,CGO,airports/3375,CGQ,airports/4380,,0,321
3U,4608,CGO,airports/3375,CKG,airports/3393,,0,321
3U,4608,CGO,airports/3375,CTU,airports/3395,,0,321
3U,4608,CGO,airports/3375,HGH,airports/3386,,0,320
3U,4608,CGO,airports/3375,HRB,airports/3400,,0,320
3U,4608,CGO,airports/3375,KMG,airports/3382,,0,320
3U,4608,CGO,airports/3375,URC,airports/3399,,0,320
3U,4608,CGQ,airports/4380,CGO,airports/3375,,0,321
3U,4608,CGQ,airports/4380,NKG,airports/3388,,0,320
3U,4608,CGQ,airports/4380,TNA,airports/4108,,0,321
3U,4608,CGQ,airports/4380,TSN,airports/3368,,0,320 319
3U,4608,CKG,airports/3393,CAN,airports/3370,,0,321 320
3U,4608,CKG,airports/3393,CGO,airports/3375,,0,321
3U,4608,CKG,airports/3393,CSX,airports/3371,,0,319 321
3U,4608,CKG,airports/3393,CTU,airports/3395,,0,330
3U,4608,CKG,airports/3393,CZX,airports/4109,,0,320
3U,4608,CKG,airports/3393,DLC,airports/3404,,0,320
3U,4608,CKG,airports/3393,DYG,airports/6353,,0,320
3U,4608,CKG,airports/3393,HAK,airports/4120,,0,319
3U,4608,CKG,airports/3393,HGH,airports/3386,,0,320 319
3U,4608,CKG,airports/3393,HKT,airports/3179,,0,321
3U,4608,CKG,airports/3393,INC,airports/4085,,0,321
3U,4608,CKG,airports/3393,KHN,airports/3384,,0,319
3U,4608,CKG,airports/3393,KMG,airports/3382,,0,319 320
3U,4608,CKG,airports/3393,LHW,airports/3378,,0,319 321
3U,4608,CKG,airports/3393,LJG,airports/4033,,0,319
3U,4608,CKG,airports/3393,LXA,airports/4097,,0,319
3U,4608,CKG,airports/3393,NGB,airports/3387,,0,319
3U,4608,CKG,airports/3393,NKG,airports/3388,,0,319
3U,4608,CKG,airports/3393,NNG,airports/3373,,0,319
3U,4608,CKG,airports/3393,PEK,airports/3364,,0,321 319 320
3U,4608,CKG,airports/3393,PVG,airports/3406,,0,320 319
3U,4608,CKG,airports/3393,PZI,airports/6435,,0,319
3U,4608,CKG,airports/3393,SWA,airports/4302,,0,319
3U,4608,CKG,airports/3393,SYD,airports/3361,,0,330
3U,4608,CKG,airports/3393,SYX,airports/4030,,0,320
3U,4608,CKG,airports/3393,SZX,airports/3374,,0,320
3U,4608,CKG,airports/3393,TNA,airports/4108,,0,321
3U,4608,CKG,airports/3393,TSA,airports/2275,,0,320
3U,4608,CKG,airports/3393,TSN,airports/3368,,0,319
3U,4608,CKG,airports/3393,TYN,airports/3369,,0,321
3U,4608,CKG,airports/3393,URC,airports/3399,,0,320
3U,4608,CKG,airports/3393,WUH,airports/3376,,0,319
3U,4608,CKG,airports/3393,WUX,airports/6390,,0,319
3U,4608,CKG,airports/3393,XIY,airports/3379,,0,319
3U,4608,CKG,airports/3393,XNN,airports/6366,,0,320
3U,4608,CKG,airports/3393,YIH,airports/6361,,0,319
3U,4608,CKG,airports/3393,ZHA,airports/6357,,0,319
3U,4608,CSX,airports/3371,CKG,airports/3393,,0,319 321
3U,4608,CSX,airports/3371,CTU,airports/3395,,0,320
3U,4608,CSX,airports/3371,FOC,airports/3385,,0,320
3U,4608,CSX,airports/3371,KMG,airports/3382,,0,320
3U,4608,CSX,airports/3371,SHE,airports/4144,,0,320
3U,4608,CSX,airports/3371,WNZ,airports/6392,,0,319
3U,4608,CSX,airports/3371,XMN,airports/3383,,0,321
3U,4608,CTU,airports/3395,CAN,airports/3370,,0,321 320 330
3U,4608,CTU,airports/3395,CGO,airports/3375,,0,321
3U,4608,CTU,airports/3395,CKG,airports/3393,,0,330
3U,4608,CTU,airports/3395,CSX,airports/3371,,0,320
3U,4608,CTU,airports/3395,DCY,airports/9310,,0,319
3U,4608,CTU,airports/3395,DSN,airports/6434,,0,319
3U,4608,CTU,airports/3395,HAK,airports/4120,,0,321
3U,4608,CTU,airports/3395,HDG,airports/8407,,0,319
3U,4608,CTU,airports/3395,HET,airports/6345,,0,320
3U,4608,CTU,airports/3395,HFE,airports/3389,,0,321
3U,4608,CTU,airports/3395,HGH,airports/3386,,0,320 319
3U,4608,CTU,airports/3395,HKG,airports/3077,,0,320
3U,4608,CTU,airports/3395,HKT,airports/3179,,0,321
3U,4608,CTU,airports/3395,ICN,airports/3930,,0,321
3U,4608,CTU,airports/3395,INC,airports/4085,,0,321
3U,4608,CTU,airports/3395,JHG,airports/3381,,0,319
3U,4608,CTU,airports/3395,JIQ,airports/8781,,0,320
3U,4608,CTU,airports/3395,JZH,airports/4301,,0,319
3U,4608,CTU,airports/3395,KHN,airports/3384,,0,321
3U,4608,CTU,airports/3395,KMG,airports/3382,,0,320
3U,4608,CTU,airports/3395,KOW,airports/6379,,0,320
3U,4608,CTU,airports/3395,KWE,airports/3394,,0,320
3U,4608,CTU,airports/3395,LHW,airports/3378,,0,319
3U,4608,CTU,airports/3395,LJG,airports/4033,,0,319
3U,4608,CTU,airports/3395,LUM,airports/6376,,0,319
3U,4608,CTU,airports/3395,LXA,airports/4097,,0,330 319
3U,4608,CTU,airports/3395,LZY,airports/6402,,0,319
3U,4608,CTU,airports/3395,MEL,airports/3339,,0,330
3U,4608,CTU,airports/3395,NKG,airports/3388,,0,319 320
3U,4608,CTU,airports/3395,NNG,airports/3373,,0,319 320
3U,4608,CTU,airports/3395,PEK,airports/3364,,0,330 321 320
3U,4608,CTU,airports/3395,PVG,airports/3406,,0,321 330
3U,4608,CTU,airports/3395,PZI,airports/6435,,0,319
3U,4608,CTU,airports/3395,SHE,airports/4144,,0,330
3U,4608,CTU,airports/3395,SJW,airports/6347,,0,320
3U,4608,CTU,airports/3395,SYX,airports/4030,,0,321
3U,4608,CTU,airports/3395,SZX,airports/3374,,0,320 321
3U,4608,CTU,airports/3395,TAO,airports/3390,,0,321
3U,4608,CTU,airports/3395,TNA,airports/4108,,0,321
3U,4608,CTU,airports/3395,TSA,airports/2275,,0,320
3U,4608,CTU,airports/3395,TSN,airports/3368,,0,321
3U,4608,CTU,airports/3395,TYN,airports/3369,,0,319
3U,4608,CTU,airports/3395,URC,airports/3399,,0,319 330
3U,4608,CTU,airports/3395,WNZ,airports/6392,,0,320
3U,4608,CTU,airports/3395,WUH,airports/3376,,0,319
3U,4608,CTU,airports/3395,WUX,airports/6390,,0,320
3U,4608,CTU,airports/3395,WXN,airports/6403,,0,319
3U,4608,CTU,airports/3395,XIC,airports/3396,,0,320
3U,4608,CTU,airports/3395,XIY,airports/3379,,0,320 319
3U,4608,CTU,airports/3395,XMN,airports/3383,,0,320
3U,4608,CTU,airports/3395,XNN,airports/6366,,0,320
3U,4608,CTU,airports/3395,XUZ,airports/4149,,0,320
3U,4608,CTU,airports/3395,YIH,airports/6361,,0,320
3U,4608,CTU,airports/3395,YTY,airports/8876,,0,319
3U,4608,CZX,airports/4109,CKG,airports/3393,,0,320
3U,4608,CZX,airports/4109,HRB,airports/3400,,0,321
3U,4608,CZX,airports/4109,XMN,airports/3383,,0,321
3U,4608,CZX,airports/4109,ZUH,airports/6355,,0,320
3U,4608,DAT,airports/6344,TYN,airports/3369,,0,319
3U,4608,DCY,airports/9310,CTU,airports/3395,,0,319
3U,4608,DLC,airports/3404,CKG,airports/3393,,0,320
3U,4608,DLC,airports/3404,HGH,airports/3386,,0,320
3U,4608,DLC,airports/3404,HRB,airports/3400,,0,320
3U,4608,DLC,airports/3404,TNA,airports/4108,,0,321
3U,4608,DLC,airports/3404,XUZ,airports/4149,,0,320
3U,4608,DNH,airports/4308,LHW,airports/3378,,0,319
3U,4608,DSN,airports/6434,CTU,airports/3395,,0,319
3U,4608,DSN,airports/6434,SHE,airports/4144,,0,319
3U,4608,DYG,airports/6353,CKG,airports/3393,,0,320
3U,4608,DYG,airports/6353,NKG,airports/3388,,0,319
3U,4608,FOC,airports/3385,CSX,airports/3371,,0,320
3U,4608,FOC,airports/3385,XIY,airports/3379,,0,319
3U,4608,GXH,airports/9311,LXA,airports/4097,,0,319
3U,4608,GXH,airports/9311,XIY,airports/3379,,0,319
3U,4608,HAK,airports/4120,CKG,airports/3393,,0,319
3U,4608,HAK,airports/4120,CTU,airports/3395,,0,321
3U,4608,HAK,airports/4120,HGH,airports/3386,,0,320
3U,4608,HAK,airports/4120,NGB,airports/3387,,0,321
3U,4608,HAK,airports/4120,ZUH,airports/6355,,0,320
3U,4608,HDG,airports/8407,CTU,airports/3395,,0,319
3U,4608,HET,airports/6345,CTU,airports/3395,,0,320
3U,4608,HFE,airports/3389,CTU,airports/3395,,0,321
3U,4608,HGH,airports/3386,CGO,airports/3375,,0,320
3U,4608,HGH,airports/3386,CKG,airports/3393,,0,320 319
3U,4608,HGH,airports/3386,CTU,airports/3395,,0,319 320
3U,4608,HGH,airports/3386,DLC,airports/3404,,0,320
3U,4608,HGH,airports/3386,HAK,airports/4120,,0,320
3U,4608,HGH,airports/3386,KWE,airports/3394,,0,320
3U,4608,HGH,airports/3386,TSN,airports/3368,,0,320
3U,4608,HGH,airports/3386,TYN,airports/3369,,0,320
3U,4608,HKG,airports/3077,CTU,airports/3395,,0,320
3U,4608,HKG,airports/3077,YIH,airports/6361,,0,320
3U,4608,HKG,airports/3077,ZHA,airports/6357,,0,319
3U,4608,HKT,airports/3179,CKG,airports/3393,,0,321
3U,4608,HKT,airports/3179,CTU,airports/3395,,0,321
3U,4608,HRB,airports/3400,CGO,airports/3375,,0,320
3U,4608,HRB,airports/3400,CZX,airports/4109,,0,321
3U,4608,HRB,airports/3400,DLC,airports/3404,,0,320
3U,4608,HRB,airports/3400,INC,airports/4085,,0,321
3U,4608,HRB,airports/3400,NGB,airports/3387,,0,321
3U,4608,HRB,airports/3400,NKG,airports/3388,,0,319
3U,4608,HRB,airports/3400,NZH,airports/6954,,0,321
3U,4608,HRB,airports/3400,SJW,airports/6347,,0,321
3U,4608,HRB,airports/3400,TNA,airports/4108,,0,320 321
3U,4608,HRB,airports/3400,TSN,airports/3368,,0,321
3U,4608,HRB,airports/3400,WNZ,airports/6392,,0,321
3U,4608,HRB,airports/3400,WUH,airports/3376,,0,321
3U,4608,HRB,airports/3400,XIY,airports/3379,,0,321
3U,4608,HRB,airports/3400,XUZ,airports/4149,,0,320 321
3U,4608,ICN,airports/3930,CTU,airports/3395,,0,321
3U,4608,INC,airports/4085,CKG,airports/3393,,0,321
3U,4608,INC,airports/4085,CTU,airports/3395,,0,321
3U,4608,INC,airports/4085,HRB,airports/3400,,0,321
3U,4608,INC,airports/4085,KWL,airports/3372,,0,320
3U,4608,JGN,airports/6432,LHW,airports/3378,,0,319
3U,4608,JHG,airports/3381,CTU,airports/3395,,0,319
3U,4608,JHG,airports/3381,KMG,airports/3382,,0,319
3U,4608,JIQ,airports/8781,CTU,airports/3395,,0,320
3U,4608,JJN,airports/6386,KWE,airports/3394,,0,320
3U,4608,JJN,airports/6386,WUH,airports/3376,,0,319
3U,4608,JZH,airports/4301,CTU,airports/3395,,0,319
3U,4608,KHG,airports/3397,URC,airports/3399,,0,319
3U,4608,KHN,airports/3384,CKG,airports/3393,,0,319
3U,4608,KHN,airports/3384,CTU,airports/3395,,0,321
3U,4608,KHN,airports/3384,KMG,airports/3382,,0,319
3U,4608,KHN,airports/3384,NGB,airports/3387,,0,321
3U,4608,KMG,airports/3382,CGO,airports/3375,,0,320
3U,4608,KMG,airports/3382,CKG,airports/3393,,0,319 320
3U,4608,KMG,airports/3382,CSX,airports/3371,,0,320
3U,4608,KMG,airports/3382,CTU,airports/3395,,0,320
3U,4608,KMG,airports/3382,JHG,airports/3381,,0,319
3U,4608,KMG,airports/3382,KHN,airports/3384,,0,319
3U,4608,KMG,airports/3382,KWE,airports/3394,,0,320
3U,4608,KMG,airports/3382,LUM,airports/6376,,0,319
3U,4608,KMG,airports/3382,NGB,airports/3387,,0,320
3U,4608,KMG,airports/3382,NKG,airports/3388,,0,320
3U,4608,KMG,airports/3382,TAO,airports/3390,,0,320
3U,4608,KMG,airports/3382,TNA,airports/4108,,0,320
3U,4608,KMG,airports/3382,TPE,airports/2276,,0,320
3U,4608,KMG,airports/3382,WXN,airports/6403,,0,320
3U,4608,KMG,airports/3382,XIY,airports/3379,,0,320
3U,4608,KMG,airports/3382,XMN,airports/3383,,0,320
3U,4608,KMG,airports/3382,XUZ,airports/4149,,0,320
3U,4608,KOW,airports/6379,CTU,airports/3395,,0,320
3U,4608,KOW,airports/6379,XMN,airports/3383,,0,320
3U,4608,KWE,airports/3394,CTU,airports/3395,,0,320
3U,4608,KWE,airports/3394,HGH,airports/3386,,0,320
3U,4608,KWE,airports/3394,JJN,airports/6386,,0,320
3U,4608,KWE,airports/3394,KMG,airports/3382,,0,320
3U,4608,KWE,airports/3394,LHW,airports/3378,,0,321
3U,4608,KWE,airports/3394,SYX,airports/4030,,0,321
3U,4608,KWE,airports/3394,WNZ,airports/6392,,0,320
3U,4608,KWE,airports/3394,XUZ,airports/4149,,0,321
3U,4608,KWL,airports/3372,INC,airports/4085,,0,320
3U,4608,KWL,airports/3372,SJW,airports/6347,,0,321
3U,4608,KWL,airports/3372,SYX,airports/4030,,0,320
3U,4608,LHW,airports/3378,CKG,airports/3393,,0,319 321
3U,4608,LHW,airports/3378,CTU,airports/3395,,0,319
3U,4608,LHW,airports/3378,DNH,airports/4308,,0,319
3U,4608,LHW,airports/3378,JGN,airports/6432,,0,319
3U,4608,LHW,airports/3378,KWE,airports/3394,,0,321
3U,4608,LHW,airports/3378,TSN,airports/3368,,0,321
3U,4608,LJG,airports/4033,CKG,airports/3393,,0,319
3U,4608,LJG,airports/4033,CTU,airports/3395,,0,319
3U,4608,LJG,airports/4033,MIG,airports/6400,,0,319
3U,4608,LUM,airports/6376,CTU,airports/3395,,0,319
3U,4608,LUM,airports/6376,KMG,airports/3382,,0,319
3U,4608,LXA,airports/4097,CKG,airports/3393,,0,319
3U,4608,LXA,airports/4097,CTU,airports/3395,,0,330 319
3U,4608,LXA,airports/4097,GXH,airports/9311,,0,319
3U,4608,LXA,airports/4097,XIY,airports/3379,,0,319
3U,4608,LXA,airports/4097,XNN,airports/6366,,0,319
3U,4608,LYI,airports/6385,XIY,airports/3379,,0,319 320
3U,4608,LZY,airports/6402,CTU,airports/3395,,0,319
3U,4608,MEL,airports/3339,CTU,airports/3395,,0,330
3U,4608,MIG,airports/6400,LJG,airports/4033,,0,319
3U,4608,MIG,airports/6400,NKG,airports/3388,,0,319
3U,4608,MIG,airports/6400,SYX,airports/4030,,0,320
3U,4608,MIG,airports/6400,XNN,airports/6366,,0,320
3U,4608,NGB,airports/3387,CKG,airports/3393,,0,319
3U,4608,NGB,airports/3387,HAK,airports/4120,,0,321
3U,4608,NGB,airports/3387,HRB,airports/3400,,0,321
3U,4608,NGB,airports/3387,KHN,airports/3384,,0,321
3U,4608,NGB,airports/3387,KMG,airports/3382,,0,320
3U,4608,NGB,airports/3387,SHE,airports/4144,,0,321
3U,4608,NGB,airports/3387,SYX,airports/4030,,0,321
3U,4608,NKG,airports/3388,CGQ,airports/4380,,0,320
3U,4608,NKG,airports/3388,CKG,airports/3393,,0,319
3U,4608,NKG,airports/3388,CTU,airports/3395,,0,319 320
3U,4608,NKG,airports/3388,DYG,airports/6353,,0,319
3U,4608,NKG,airports/3388,HRB,airports/3400,,0,319
3U,4608,NKG,airports/3388,KMG,airports/3382,,0,320
3U,4608,NKG,airports/3388,MIG,airports/6400,,0,319
3U,4608,NKG,airports/3388,SYX,airports/4030,,0,320
3U,4608,NNG,airports/3373,CKG,airports/3393,,0,319
3U,4608,NNG,airports/3373,CTU,airports/3395,,0,319 320
3U,4608,NNG,airports/3373,SGN,airports/3205,,0,320
3U,4608,NNG,airports/3373,WUH,airports/3376,,0,321
3U,4608,NZH,airports/6954,HRB,airports/3400,,0,321
3U,4608,PEK,airports/3364,CKG,airports/3393,,0,319 321 320
3U,4608,PEK,airports/3364,CTU,airports/3395,,0,321 320 330
3U,4608,PEK,airports/3364,WXN,airports/6403,,0,320
3U,4608,PEK,airports/3364,ZHY,airports/8043,,0,320
3U,4608,PVG,airports/3406,CKG,airports/3393,,0,320 319
3U,4608,PVG,airports/3406,CTU,airports/3395,,0,330 321
3U,4608,PVG,airports/3406,SPN,airports/2244,,0,330
3U,4608,PZI,airports/6435,CKG,airports/3393,,0,319
3U,4608,PZI,airports/6435,CTU,airports/3395,,0,319
3U,4608,SGN,airports/3205,NNG,airports/3373,,0,320
3U,4608,SHE,airports/4144,CSX,airports/3371,,0,320
3U,4608,SHE,airports/4144,CTU,airports/3395,,0,330
3U,4608,SHE,airports/4144,DSN,airports/6434,,0,319
3U,4608,SHE,airports/4144,NGB,airports/3387,,0,321
3U,4608,SHE,airports/4144,TYN,airports/3369,,0,321
3U,4608,SHE,airports/4144,XUZ,airports/4149,,0,320
3U,4608,SHE,airports/4144,YVR,airports/156,,0,330
3U,4608,SJW,airports/6347,CTU,airports/3395,,0,320
3U,4608,SJW,airports/6347,HRB,airports/3400,,0,321
3U,4608,SJW,airports/6347,KWL,airports/3372,,0,321
3U,4608,SPN,airports/2244,CAN,airports/3370,,0,330
3U,4608,SPN,airports/2244,PVG,airports/3406,,0,330
3U,4608,SWA,airports/4302,CKG,airports/3393,,0,319
3U,4608,SYD,airports/3361,CKG,airports/3393,,0,330
3U,4608,SYX,airports/4030,CKG,airports/3393,,0,320
